id,image_id,category_id,category_name,xmin,ymin,xmax,ymax
11092,2351,4,Glass,260.6,388.1,187.2,219.8
11093,2351,4,Glass,576.5,285.8,179.6,238.1
11094,2351,4,Glass,671.2,415.2,240.8,217.4
11095,2351,4,Glass,509.7,464.9,155.2,202.8
11096,2352,5,Plastic,260.3,303.4,466.5,549.6
11097,2353,5,Plastic,98.5,230.9,756.1,526.6
11098,2354,7,Plastic bag,319.3,218.4,520.8,509.2
11099,2355,3,Metal,441.2,361.1,174.7,144.0
11100,2355,2,Paper pack,430.7,486.9,236.4,223.2
11101,2356,6,Styrofoam,366.4,114.5,513.4,238.2
11102,2356,6,Styrofoam,399.6,341.3,458.8,114.8
11103,2356,6,Styrofoam,541.8,448.0,279.4,119.1
11104,2356,0,General trash,607.8,458.2,214.0,48.0
11105,2356,6,Styrofoam,541.8,554.2,279.4,114.8
11106,2356,6,Styrofoam,95.2,570.4,589.5,186.7
11107,2356,6,Styrofoam,90.8,414.7,580.1,219.4
11108,2357,9,Clothing,188.6,275.0,607.8,576.5
11109,2357,3,Metal,787.6,781.7,55.9,55.1
11110,2358,1,Paper,787.0,0.0,146.5,120.2
11111,2358,1,Paper,389.3,0.0,156.2,50.5
11112,2358,1,Paper,534.3,0.0,297.1,86.0
11113,2358,1,Paper,0.0,674.5,867.3,349.1
11114,2358,1,Paper,620.4,747.0,173.0,74.2
11115,2358,1,Paper,781.0,692.8,242.8,330.8
11116,2358,1,Paper,860.4,392.1,163.3,357.2
11117,2358,1,Paper,825.1,0.0,198.6,559.7
11118,2358,1,Paper,893.7,746.3,130.0,174.7
11119,2358,1,Paper,976.5,596.0,47.2,56.6
11120,2358,1,Paper,955.2,612.2,50.0,46.7
11121,2358,1,Paper,856.9,564.1,47.0,116.5
11122,2358,1,Paper,0.3,0.0,409.9,117.5
11123,2358,1,Paper,713.7,733.1,123.9,56.6
11124,2358,1,Paper,0.0,288.2,146.0,269.5
11125,2358,1,Paper,0.0,302.1,122.4,226.9
11126,2358,1,Paper,142.7,287.8,715.9,469.7
11127,2358,1,Paper,190.2,384.7,698.2,408.0
11128,2358,1,Paper,343.9,453.8,475.4,232.3
11129,2358,1,Paper,36.8,102.3,944.3,516.7
11130,2358,1,Paper,0.0,37.9,837.1,326.4
11131,2359,0,General trash,423.6,465.3,275.6,206.5
11132,2360,0,General trash,23.7,715.4,237.7,185.1
11133,2360,0,General trash,575.0,723.0,207.9,128.0
11134,2360,0,General trash,29.8,717.0,45.7,33.5
11135,2360,7,Plastic bag,0.0,309.6,599.0,473.9
11136,2361,5,Plastic,62.6,0.0,961.0,1023.7
11137,2361,5,Plastic,86.3,807.9,174.4,142.5
11138,2361,5,Plastic,233.7,927.0,146.3,96.8
11139,2361,5,Plastic,106.7,976.5,128.3,47.2
11140,2361,5,Plastic,819.5,244.6,160.5,579.8
11141,2362,7,Plastic bag,390.4,71.4,117.2,137.4
11142,2362,7,Plastic bag,177.8,54.9,215.4,223.7
11143,2362,7,Plastic bag,272.3,68.3,588.2,303.7
11144,2362,7,Plastic bag,237.4,264.6,423.3,187.9
11145,2362,7,Plastic bag,106.3,551.1,185.2,204.7
11146,2362,7,Plastic bag,148.3,637.5,596.7,327.9
11147,2362,7,Plastic bag,578.0,345.4,416.5,340.3
11148,2362,7,Plastic bag,169.7,345.4,505.9,386.0
11149,2363,5,Plastic,290.8,340.7,368.3,396.9
11150,2364,7,Plastic bag,472.4,0.0,94.0,122.6
11151,2364,7,Plastic bag,0.0,18.6,259.0,705.4
11152,2364,5,Plastic,987.9,288.8,27.7,137.5
11153,2364,1,Paper,839.9,0.0,183.9,303.7
11154,2364,1,Paper,0.0,0.0,352.3,26.8
11155,2364,7,Plastic bag,246.3,0.0,205.7,174.7
11156,2364,1,Paper,175.5,148.7,626.5,665.7
11157,2364,7,Plastic bag,298.7,77.9,137.4,83.0
11158,2364,5,Plastic,450.0,239.7,302.2,473.1
11159,2365,5,Plastic,530.2,26.0,435.9,671.1
11160,2365,4,Glass,69.6,332.1,367.7,363.4
11161,2365,0,General trash,355.7,51.9,47.0,218.7
11162,2365,5,Plastic,0.0,49.9,292.7,346.2
11163,2365,5,Plastic,91.2,16.2,137.4,126.7
11164,2366,5,Plastic,0.0,472.4,207.0,297.7
11165,2366,5,Plastic,0.0,404.0,210.8,100.9
11166,2366,6,Styrofoam,110.2,342.3,117.6,110.1
11167,2366,1,Paper,90.7,343.4,402.0,129.7
11168,2366,1,Paper,114.8,412.8,339.3,388.1
11169,2366,6,Styrofoam,445.0,420.6,124.7,434.1
11170,2366,6,Styrofoam,564.3,385.7,165.1,492.7
11171,2366,6,Styrofoam,709.8,343.4,291.0,558.4
11172,2366,0,General trash,450.0,454.4,529.5,403.0
11173,2367,9,Clothing,599.5,326.7,309.3,330.0
11174,2367,9,Clothing,242.2,243.9,312.5,345.9
11175,2368,0,General trash,456.1,163.8,235.0,157.2
11176,2368,3,Metal,297.3,550.9,319.0,252.4
11177,2368,7,Plastic bag,471.0,778.9,121.6,73.9
11178,2369,1,Paper,556.7,594.0,48.1,174.5
11179,2369,1,Paper,556.4,585.4,280.7,187.7
11180,2369,1,Paper,568.2,585.4,67.0,101.3
11181,2369,1,Paper,580.7,604.4,74.2,86.9
11182,2369,1,Paper,572.3,585.4,59.9,80.8
11183,2369,1,Paper,642.4,579.8,181.5,105.4
11184,2369,1,Paper,575.7,580.6,246.5,92.2
11185,2369,1,Paper,715.9,252.2,27.4,81.3
11186,2369,1,Paper,716.2,258.3,21.3,60.4
11187,2369,1,Paper,579.0,270.5,271.2,417.0
11188,2369,1,Paper,533.0,191.7,186.2,390.9
11189,2369,1,Paper,166.6,214.3,383.7,441.1
11190,2369,1,Paper,219.4,556.4,28.8,85.6
11191,2369,1,Paper,198.1,185.9,358.3,461.2
11192,2369,1,Paper,194.0,403.6,61.0,227.6
11193,2369,1,Paper,140.2,156.7,436.1,484.1
11194,2369,1,Paper,144.3,160.8,441.2,478.2
11195,2369,1,Paper,131.0,153.9,459.5,464.5
11196,2370,4,Glass,186.9,303.0,260.4,628.6
11197,2370,4,Glass,449.7,49.8,321.0,883.0
11198,2371,2,Paper pack,397.9,301.0,202.5,175.7
11199,2372,7,Plastic bag,205.1,290.1,620.2,288.3
11200,2373,1,Paper,281.5,241.3,551.1,404.7
11201,2374,5,Plastic,266.5,218.9,396.9,759.1
11202,2375,0,General trash,835.6,269.3,117.3,80.6
11203,2375,1,Paper,704.9,145.2,226.4,170.7
11204,2375,0,General trash,295.6,111.7,331.6,241.8
11205,2375,1,Paper,220.2,374.5,312.9,543.7
11206,2376,1,Paper,296.6,493.8,432.1,160.3
11207,2376,1,Paper,636.2,448.8,101.7,85.8
11208,2376,1,Paper,209.6,343.3,527.7,296.2
11209,2376,1,Paper,203.1,354.6,58.0,53.2
11210,2376,1,Paper,195.2,204.5,351.6,384.8
11211,2376,1,Paper,338.6,217.3,467.3,350.5
11212,2377,0,General trash,328.8,109.2,437.8,914.5
11213,2378,7,Plastic bag,761.9,76.5,193.0,278.3
11214,2378,1,Paper,673.3,223.5,122.7,179.1
11215,2378,1,Paper,673.0,300.7,350.7,436.1
11216,2378,7,Plastic bag,82.0,676.2,214.9,244.1
11217,2378,7,Plastic bag,190.2,777.5,171.2,246.2
11218,2378,7,Plastic bag,107.2,862.1,118.9,117.2
11219,2378,2,Paper pack,13.0,858.1,59.2,101.6
11220,2378,2,Paper pack,60.4,943.7,79.7,67.4
11221,2378,7,Plastic bag,162.5,148.0,284.7,655.6
11222,2378,1,Paper,621.7,490.7,135.1,56.2
11223,2378,5,Plastic,308.1,805.2,38.1,43.7
11224,2378,1,Paper,264.1,497.1,594.0,455.1
11225,2378,1,Paper,792.1,326.4,168.1,90.1
11226,2378,2,Paper pack,770.0,349.8,98.0,101.9
11227,2378,5,Plastic,854.1,334.6,114.0,198.1
11228,2379,4,Glass,359.6,288.3,406.7,479.7
11229,2380,3,Metal,417.5,59.7,389.4,288.3
11230,2380,3,Metal,239.4,234.9,312.9,222.0
11231,2380,3,Metal,504.9,389.3,234.0,132.6
11232,2380,3,Metal,210.3,438.9,354.2,263.1
11233,2380,3,Metal,323.0,691.3,341.7,278.3
11234,2381,5,Plastic,426.3,515.8,242.5,230.9
11235,2382,9,Clothing,271.7,270.9,581.8,255.3
11236,2382,9,Clothing,234.4,515.7,629.8,275.0
11237,2383,7,Plastic bag,226.2,482.5,509.6,387.6
11238,2383,5,Plastic,704.7,525.0,61.0,55.1
11239,2383,1,Paper,710.1,310.3,313.6,235.9
11240,2383,1,Paper,832.0,283.4,162.5,56.1
11241,2383,1,Paper,832.0,267.9,61.0,69.6
11242,2383,1,Paper,821.5,506.4,71.8,30.2
11243,2383,1,Paper,849.9,207.0,173.7,148.3
11244,2383,0,General trash,828.3,379.4,92.8,76.7
11245,2383,0,General trash,887.9,417.3,61.6,71.1
11246,2384,0,General trash,306.7,365.0,398.9,327.4
11247,2385,0,General trash,66.8,369.1,787.6,409.1
11248,2386,4,Glass,327.1,511.5,265.5,368.0
11249,2387,3,Metal,784.3,0.0,239.5,808.3
11250,2387,0,General trash,633.9,184.2,305.3,370.5
11251,2387,5,Plastic,406.6,315.9,95.5,496.8
11252,2387,4,Glass,506.2,403.3,128.8,174.7
11253,2387,4,Glass,570.2,443.6,155.4,467.3
11254,2387,4,Glass,441.4,547.2,138.9,405.3
11255,2387,2,Paper pack,219.2,846.2,198.9,99.9
11256,2387,2,Paper pack,217.1,831.7,199.6,94.5
11257,2387,2,Paper pack,214.6,812.7,202.4,94.8
11258,2387,2,Paper pack,213.6,794.1,202.7,93.5
11259,2387,2,Paper pack,212.1,777.1,203.9,90.1
11260,2387,2,Paper pack,210.3,756.1,206.2,91.1
11261,2387,2,Paper pack,208.5,738.2,207.2,88.4
11262,2387,2,Paper pack,206.7,719.6,208.8,85.7
11263,2387,2,Paper pack,206.5,701.0,208.8,83.3
11264,2387,2,Paper pack,204.7,683.0,210.0,79.2
11265,2387,2,Paper pack,204.4,665.1,211.3,77.5
11266,2387,2,Paper pack,203.4,644.7,212.8,77.2
11267,2387,2,Paper pack,202.4,623.1,214.3,77.2
11268,2387,2,Paper pack,201.1,604.1,215.1,74.2
11269,2387,2,Paper pack,200.4,585.1,215.9,70.4
11270,2387,2,Paper pack,198.3,563.5,218.2,69.8
11271,2387,2,Paper pack,197.3,544.5,219.2,66.7
11272,2387,2,Paper pack,195.8,521.8,221.7,67.0
11273,2387,2,Paper pack,193.3,501.8,223.2,64.3
11274,2387,2,Paper pack,193.0,482.2,223.5,59.3
11275,2387,2,Paper pack,191.0,460.5,226.3,56.2
11276,2387,2,Paper pack,189.7,436.8,228.3,55.2
11277,2387,2,Paper pack,187.7,414.5,229.6,53.2
11278,2387,2,Paper pack,186.2,391.8,230.9,50.5
11279,2387,2,Paper pack,184.1,368.4,231.6,48.4
11280,2387,2,Paper pack,180.3,23.7,234.2,367.4
11281,2388,0,General trash,63.3,186.5,815.4,706.1
11282,2389,7,Plastic bag,426.1,150.4,371.9,562.0
11283,2390,3,Metal,409.1,306.8,390.1,281.9
11284,2390,0,General trash,0.0,616.9,556.4,328.6
11285,2391,1,Paper,273.5,153.1,344.9,623.7
11286,2391,0,General trash,600.4,72.1,60.4,67.0
11287,2392,1,Paper,304.8,490.2,541.1,294.1
11288,2393,0,General trash,287.1,293.9,396.7,412.4
11289,2394,2,Paper pack,590.5,363.7,404.6,414.5
11290,2394,0,General trash,107.7,361.0,143.0,308.1
11291,2395,4,Glass,401.7,168.1,229.8,631.0
11292,2396,0,General trash,210.0,0.0,752.8,642.7
11293,2397,3,Metal,309.6,177.5,361.3,408.3
11294,2398,5,Plastic,168.9,375.5,756.3,433.8
11295,2399,0,General trash,517.6,626.5,234.4,332.9
11296,2399,0,General trash,308.1,119.5,155.2,250.9
11297,2400,7,Plastic bag,193.3,134.4,568.4,632.9
11298,2401,1,Paper,493.2,294.9,36.1,38.6
11299,2401,1,Paper,525.0,249.9,104.6,77.2
11300,2401,7,Plastic bag,459.2,247.5,240.5,634.9
11301,2402,5,Plastic,113.8,172.4,635.6,682.9
11302,2403,5,Plastic,770.3,288.5,81.0,65.4
11303,2403,1,Paper,30.0,133.4,894.5,769.4
11304,2403,7,Plastic bag,546.3,455.4,99.0,62.3
11305,2403,9,Clothing,196.8,373.5,461.5,281.7
11306,2404,1,Paper,35.6,255.2,784.3,547.0
11307,2405,3,Metal,481.8,129.0,234.2,788.7
11308,2406,0,General trash,0.0,0.0,87.9,269.5
11309,2406,7,Plastic bag,0.0,177.4,904.1,560.1
11310,2406,0,General trash,683.7,524.5,135.6,157.8
11311,2406,0,General trash,404.8,532.7,171.2,203.2
11312,2406,3,Metal,427.2,368.4,67.0,251.6
11313,2406,0,General trash,470.6,320.7,93.7,164.2
11314,2406,0,General trash,499.6,579.7,63.5,143.2
11315,2406,0,General trash,518.1,572.6,53.8,47.4
11316,2406,6,Styrofoam,436.8,452.4,260.8,136.8
11317,2406,6,Styrofoam,522.2,565.5,178.0,152.7
11318,2406,3,Metal,703.7,469.3,89.9,106.3
11319,2406,7,Plastic bag,393.1,408.0,61.2,177.1
11320,2406,0,General trash,470.6,242.5,40.1,147.6
11321,2406,6,Styrofoam,473.7,216.4,225.3,97.2
11322,2406,6,Styrofoam,697.7,197.8,162.0,139.5
11323,2406,5,Plastic,181.6,294.9,115.6,174.7
11324,2406,0,General trash,273.5,244.5,139.4,353.9
11325,2406,0,General trash,327.6,287.8,74.4,208.9
11326,2406,0,General trash,308.3,523.9,206.2,185.2
11327,2406,0,General trash,75.2,180.1,271.0,361.7
11328,2406,0,General trash,203.4,244.1,42.2,63.3
11329,2407,5,Plastic,195.4,338.8,648.1,475.2
11330,2408,0,General trash,128.0,258.4,895.7,765.3
11331,2408,0,General trash,640.0,181.8,86.1,391.1
11332,2408,0,General trash,677.3,258.0,43.4,49.4
11333,2408,5,Plastic,474.9,269.5,241.0,457.8
11334,2408,3,Metal,607.2,568.6,103.1,87.0
11335,2408,5,Plastic,130.8,329.8,395.7,512.0
11336,2408,0,General trash,189.7,108.7,184.1,364.4
11337,2409,2,Paper pack,55.9,256.7,913.3,645.8
11338,2410,0,General trash,64.3,503.9,629.8,324.1
11339,2410,7,Plastic bag,23.7,279.6,546.5,380.7
11340,2411,7,Plastic bag,207.2,212.7,561.8,431.4
11341,2412,2,Paper pack,372.3,273.9,74.9,381.3
11342,2412,2,Paper pack,397.2,275.6,67.6,386.0
11343,2412,2,Paper pack,415.2,280.0,240.0,385.7
11344,2412,0,General trash,712.4,486.3,208.0,225.5
11345,2412,0,General trash,613.6,453.1,125.2,262.1
11346,2412,6,Styrofoam,855.4,16.6,57.9,130.0
11347,2412,7,Plastic bag,231.4,617.7,123.2,164.6
11348,2413,1,Paper,233.0,446.2,542.5,340.3
11349,2413,0,General trash,0.0,618.9,69.9,7.2
11350,2414,0,General trash,325.1,377.4,40.0,17.0
11351,2414,0,General trash,937.7,488.1,86.0,58.9
11352,2414,0,General trash,810.3,543.0,213.3,25.4
11353,2414,0,General trash,631.5,652.7,201.8,86.3
11354,2414,0,General trash,601.1,635.2,265.1,81.5
11355,2414,0,General trash,767.7,568.1,256.0,71.1
11356,2414,0,General trash,420.9,733.2,107.7,65.0
11357,2414,0,General trash,185.6,767.0,42.3,52.1
11358,2414,0,General trash,42.3,569.7,37.6,35.0
11359,2414,0,General trash,120.2,789.8,26.8,37.8
11360,2414,2,Paper pack,460.9,635.4,145.6,111.0
11361,2414,2,Paper pack,221.5,392.9,244.1,375.9
11362,2414,0,General trash,571.9,576.3,61.0,37.3
11363,2414,0,General trash,630.2,494.5,113.1,181.1
11364,2414,2,Paper pack,547.2,485.6,134.1,91.9
11365,2414,5,Plastic,439.2,371.6,112.4,233.4
11366,2415,2,Paper pack,297.0,520.1,211.3,101.8
11367,2415,2,Paper pack,513.7,471.1,200.5,145.5
11368,2416,1,Paper,416.9,376.9,266.4,100.9
11369,2416,1,Paper,123.9,382.4,352.9,252.4
11370,2416,0,General trash,202.7,511.6,94.2,50.2
11371,2416,3,Metal,878.8,250.9,28.1,25.8
11372,2416,3,Metal,467.3,278.9,38.2,44.9
11373,2416,3,Metal,456.9,319.1,29.9,31.3
11374,2416,3,Metal,477.6,387.8,38.8,30.0
11375,2416,3,Metal,235.0,463.6,112.6,92.2
11376,2416,3,Metal,398.5,327.8,24.3,29.8
11377,2416,3,Metal,564.4,270.0,77.0,46.0
11378,2416,3,Metal,377.8,356.9,35.0,34.7
11379,2416,3,Metal,358.8,324.7,47.4,32.9
11380,2416,3,Metal,355.3,335.1,40.9,38.9
11381,2416,3,Metal,218.4,379.3,87.4,36.4
11382,2416,3,Metal,245.3,336.4,120.3,45.3
11383,2416,3,Metal,56.0,479.6,67.6,63.8
11384,2416,3,Metal,84.7,465.8,82.4,55.8
11385,2416,3,Metal,600.3,312.7,82.4,69.8
11386,2416,3,Metal,585.5,365.1,82.1,32.7
11387,2416,3,Metal,574.8,378.7,55.4,37.1
11388,2416,3,Metal,539.3,380.7,47.7,36.7
11389,2416,3,Metal,575.1,338.2,51.0,46.0
11390,2416,3,Metal,531.3,254.0,41.2,39.1
11391,2416,3,Metal,557.0,238.4,95.4,64.9
11392,2416,3,Metal,496.6,264.7,45.9,29.8
11393,2416,3,Metal,499.0,288.9,100.4,33.3
11394,2416,3,Metal,508.7,319.1,95.7,33.3
11395,2416,3,Metal,477.6,320.4,109.3,69.3
11396,2416,3,Metal,77.6,486.9,156.7,98.2
11397,2416,3,Metal,0.0,462.4,83.0,63.6
11398,2416,3,Metal,49.8,438.2,72.0,42.9
11399,2416,3,Metal,110.5,416.9,76.1,68.2
11400,2416,3,Metal,160.6,416.4,82.7,74.0
11401,2416,3,Metal,160.9,395.1,62.5,41.6
11402,2416,3,Metal,203.0,402.7,73.8,67.8
11403,2416,3,Metal,385.2,310.4,34.7,21.3
11404,2416,3,Metal,416.6,296.9,43.6,58.0
11405,2416,3,Metal,445.6,344.9,105.8,57.6
11406,2416,3,Metal,335.4,397.8,134.2,53.1
11407,2416,3,Metal,267.3,410.7,137.8,65.8
11408,2416,9,Clothing,254.5,425.3,105.5,68.2
11409,2416,9,Clothing,280.0,362.9,109.9,52.4
11410,2416,3,Metal,399.7,356.0,91.6,60.2
11411,2416,3,Metal,814.2,256.0,68.7,46.2
11412,2416,1,Paper,0.0,608.4,71.4,82.7
11413,2416,3,Metal,0.3,590.0,116.4,35.6
11414,2417,4,Glass,434.7,220.7,281.2,531.3
11415,2418,0,General trash,285.1,401.3,172.4,64.5
11416,2418,0,General trash,436.8,257.5,199.8,81.3
11417,2418,3,Metal,56.6,889.1,119.2,100.3
11418,2418,5,Plastic,825.2,198.1,140.9,152.1
11419,2418,5,Plastic,820.5,342.6,162.5,99.3
11420,2418,5,Plastic,629.5,134.1,270.2,168.9
11421,2418,5,Plastic,844.5,224.5,64.0,38.9
11422,2418,3,Metal,884.1,216.9,65.4,42.9
11423,2418,0,General trash,886.9,169.7,136.8,317.5
11424,2418,0,General trash,761.6,263.9,105.0,126.2
11425,2418,0,General trash,753.8,368.3,93.8,97.3
11426,2418,5,Plastic,609.2,137.7,294.6,138.7
11427,2418,3,Metal,296.0,253.2,481.9,204.4
11428,2418,0,General trash,762.2,423.1,261.4,309.3
11429,2418,0,General trash,570.2,282.4,199.8,229.1
11430,2418,0,General trash,686.1,276.3,43.0,77.5
11431,2418,0,General trash,739.6,491.9,189.0,228.6
11432,2418,5,Plastic,733.8,533.6,29.8,96.5
11433,2418,3,Metal,112.4,369.8,187.3,115.8
11434,2418,5,Plastic,140.2,452.8,203.5,190.0
11435,2418,0,General trash,301.0,404.6,179.5,212.8
11436,2418,3,Metal,0.0,464.5,45.7,228.1
11437,2418,0,General trash,0.0,437.8,402.6,468.3
11438,2418,0,General trash,394.5,446.2,365.7,550.1
11439,2418,0,General trash,652.2,136.1,97.9,77.2
11440,2418,3,Metal,0.0,789.1,47.7,94.7
11441,2419,1,Paper,0.0,0.0,1023.7,1023.7
11442,2419,5,Plastic,272.5,0.0,124.7,71.8
11443,2419,3,Metal,227.3,666.8,441.9,326.1
11444,2419,5,Plastic,72.1,39.6,408.4,776.5
11445,2420,5,Plastic,677.3,615.6,158.0,197.8
11446,2420,7,Plastic bag,180.3,157.8,598.1,712.8
11447,2421,0,General trash,560.9,438.8,93.8,379.4
11448,2421,5,Plastic,419.8,460.5,79.1,216.3
11449,2422,0,General trash,0.0,0.0,1023.7,1023.8
11450,2423,1,Paper,134.8,52.6,696.6,640.8
11451,2423,1,Paper,526.6,157.5,132.4,311.6
11452,2423,0,General trash,885.2,170.2,87.7,30.2
11453,2423,3,Metal,707.4,417.5,37.9,47.0
11454,2423,5,Plastic,681.7,787.0,173.0,96.0
11455,2424,0,General trash,735.5,718.7,169.7,128.5
11456,2424,1,Paper,524.5,836.6,174.7,158.2
11457,2425,2,Paper pack,339.3,465.5,534.7,180.1
11458,2426,3,Metal,35.3,158.3,926.3,698.1
11459,2426,1,Paper,189.2,718.4,165.5,39.1
11460,2426,1,Paper,469.8,572.4,74.0,118.7
11461,2426,1,Paper,188.5,509.7,142.6,215.9
11462,2426,1,Paper,444.8,352.4,104.5,200.0
11463,2426,1,Paper,486.6,314.1,311.2,242.6
11464,2426,1,Paper,416.4,578.3,116.2,172.7
11465,2426,0,General trash,508.2,482.4,193.3,268.1
11466,2426,0,General trash,219.7,397.9,286.5,384.3
11467,2427,0,General trash,233.7,333.9,790.1,564.5
11468,2427,5,Plastic,399.2,323.0,130.5,180.5
11469,2427,0,General trash,110.2,597.0,157.2,68.1
11470,2427,0,General trash,177.5,535.0,111.5,81.6
11471,2428,5,Plastic,269.7,257.7,575.7,317.6
11472,2429,7,Plastic bag,0.3,0.0,664.4,902.3
11473,2429,7,Plastic bag,633.2,188.2,390.4,175.5
11474,2430,5,Plastic,326.4,92.4,321.0,611.8
11475,2431,5,Plastic,353.3,286.1,202.4,389.8
11476,2432,7,Plastic bag,224.8,460.5,169.4,141.5
11477,2432,7,Plastic bag,446.7,564.8,69.8,152.0
11478,2432,7,Plastic bag,284.2,392.1,186.7,462.2
11479,2432,7,Plastic bag,812.7,405.3,154.4,320.3
11480,2432,7,Plastic bag,487.6,240.8,406.3,526.2
11481,2432,7,Plastic bag,450.8,729.1,261.1,232.3
11482,2432,7,Plastic bag,141.5,543.8,174.7,397.9
11483,2432,7,Plastic bag,365.0,406.7,158.7,265.8
11484,2432,7,Plastic bag,337.5,324.7,125.0,153.7
11485,2432,0,General trash,381.2,249.2,66.3,125.6
11486,2432,0,General trash,405.8,151.7,24.1,109.0
11487,2432,0,General trash,479.7,0.0,98.0,46.1
11488,2432,0,General trash,459.7,0.0,122.7,120.6
11489,2432,0,General trash,547.6,84.0,36.6,43.7
11490,2433,7,Plastic bag,930.0,646.1,93.7,277.7
11491,2433,1,Paper,882.0,621.7,27.4,47.1
11492,2433,7,Plastic bag,547.3,290.2,373.1,514.0
11493,2433,7,Plastic bag,345.9,237.0,275.0,361.7
11494,2433,7,Plastic bag,175.7,259.0,358.3,677.6
11495,2433,5,Plastic,202.4,359.3,145.0,154.8
11496,2434,2,Paper pack,302.1,489.4,285.5,164.6
11497,2434,0,General trash,731.1,655.5,161.2,11.4
11498,2435,5,Plastic,360.9,324.5,129.5,449.5
11499,2435,5,Plastic,617.4,209.7,172.7,577.8
11500,2435,5,Plastic,788.3,294.0,163.0,497.8
11501,2436,3,Metal,193.0,312.1,378.9,509.2
11502,2437,0,General trash,218.4,290.8,550.3,472.1
11503,2438,0,General trash,240.1,154.2,428.7,93.0
11504,2438,2,Paper pack,166.3,214.6,510.3,657.3
11505,2439,7,Plastic bag,144.3,0.0,879.4,1014.1
11506,2439,5,Plastic,687.4,119.4,336.3,229.6
11507,2439,5,Plastic,691.8,328.4,331.5,269.0
11508,2439,3,Metal,197.1,435.8,403.3,407.1
11509,2439,3,Metal,357.2,32.5,384.0,511.7
11510,2439,5,Plastic,544.8,566.1,478.8,434.8
11511,2440,1,Paper,739.0,63.0,28.2,41.3
11512,2440,1,Paper,617.4,96.8,289.3,376.9
11513,2440,5,Plastic,706.5,170.7,82.8,27.1
11514,2440,1,Paper,632.9,305.1,288.8,455.1
11515,2440,1,Paper,665.9,140.9,281.7,491.3
11516,2440,1,Paper,763.4,337.9,159.2,119.2
11517,2440,6,Styrofoam,74.2,708.1,566.3,81.9
11518,2440,6,Styrofoam,50.3,310.2,598.1,417.5
11519,2440,3,Metal,21.6,530.3,33.3,68.4
11520,2440,5,Plastic,0.0,271.9,15.0,53.2
11521,2440,1,Paper,0.0,146.6,61.5,61.0
11522,2441,7,Plastic bag,537.4,278.7,366.0,420.6
11523,2441,7,Plastic bag,65.8,292.6,555.4,616.0
11524,2442,4,Glass,362.4,420.6,463.2,240.1
11525,2442,6,Styrofoam,0.0,329.8,70.3,175.7
11526,2443,9,Clothing,110.7,171.2,755.5,659.6
11527,2444,0,General trash,351.0,387.3,279.6,182.9
11528,2445,5,Plastic,242.0,449.7,496.3,461.2
11529,2446,1,Paper,349.5,304.8,399.0,434.8
11530,2447,2,Paper pack,539.4,621.2,295.6,291.0
11531,2447,0,General trash,97.2,122.9,379.3,153.7
11532,2448,6,Styrofoam,242.7,365.1,541.0,323.3
11533,2448,6,Styrofoam,226.7,293.6,586.1,264.9
11534,2448,6,Styrofoam,266.4,117.3,572.4,375.6
11535,2449,1,Paper,73.4,21.0,212.1,336.6
11536,2449,7,Plastic bag,84.3,314.9,213.1,321.0
11537,2449,1,Paper,270.5,629.2,355.3,350.5
11538,2449,5,Plastic,553.7,731.8,78.2,101.2
11539,2449,2,Paper pack,554.2,799.8,21.6,54.5
11540,2449,1,Paper,320.5,420.9,267.9,314.6
11541,2449,1,Paper,203.7,464.3,372.3,350.5
11542,2449,7,Plastic bag,710.3,82.6,105.4,250.6
11543,2449,7,Plastic bag,636.7,142.9,300.4,644.4
11544,2450,7,Plastic bag,458.4,411.4,178.8,167.3
11545,2450,0,General trash,471.6,346.4,28.2,52.5
11546,2451,2,Paper pack,646.6,643.7,28.2,45.4
11547,2451,7,Plastic bag,288.0,337.9,56.4,100.9
11548,2451,1,Paper,144.3,420.6,120.1,184.6
11549,2451,1,Paper,206.0,529.9,159.0,80.9
11550,2451,7,Plastic bag,170.4,582.1,40.4,73.1
11551,2451,7,Plastic bag,632.1,285.1,165.8,160.8
11552,2451,1,Paper,727.1,388.4,198.6,254.0
11553,2451,7,Plastic bag,583.1,391.8,230.3,299.3
11554,2451,7,Plastic bag,500.8,286.1,144.0,205.5
11555,2451,7,Plastic bag,435.6,379.9,137.9,123.9
11556,2451,7,Plastic bag,825.9,304.8,74.9,92.4
11557,2451,1,Paper,772.8,349.8,114.8,92.1
11558,2451,1,Paper,830.2,412.8,74.2,37.2
11559,2451,7,Plastic bag,351.7,453.4,310.3,324.7
11560,2451,1,Paper,233.9,659.6,120.6,118.5
11561,2451,1,Paper,195.0,591.6,157.2,62.6
11562,2451,7,Plastic bag,194.8,577.0,157.2,103.6
11563,2451,6,Styrofoam,168.9,350.1,88.6,134.4
11564,2451,0,General trash,170.9,391.8,11.7,57.6
11565,2451,0,General trash,182.3,397.9,39.1,60.6
11566,2451,7,Plastic bag,255.2,394.2,90.2,147.3
11567,2451,0,General trash,149.1,423.6,44.7,100.6
11568,2451,7,Plastic bag,797.2,371.5,53.6,27.4
11569,2452,0,General trash,375.2,486.3,241.1,139.9
11570,2453,7,Plastic bag,341.3,508.2,290.2,212.6
11571,2453,7,Plastic bag,855.4,462.0,30.1,40.1
11572,2454,3,Metal,228.8,491.0,539.9,265.5
11573,2455,0,General trash,308.1,374.3,354.5,251.2
11574,2456,7,Plastic bag,424.9,467.0,193.5,367.1
